,avg_away_attend,avg_home_attend,avg_overall_attend,home_games,pctcap_away_attend,pctcap_home_attend,pctcap_overall_attend,rank,team_name,total_away_attend,total_home_attend,total_overall_attend,year,est_cap_home
276,16243,15541,15892,41,1.192,0.91,1.035,20,Thunder,41,637194,82,2003,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.387589e+04
676    1.437543e+04
677    1.434673e+04
678    1.394319e+04
679    1.440423e+04
680    1.455003e+04
681    1.434673e+04
682    1.437543e+04
683    1.446220e+04
684    1.436106e+04
685    1.446220e+04
686    1.443316e+04
687    1.449136e+04
688    1.437543e+04
689    1.526054e+04
690    1.428969e+04
691    1.581455e+04
692    1.685278e+04
693    1.532561e+04
694    1.715445e+04
695    1.527675e+04
696    1.564246e+04
697    1.576253e+04
698    1.527675e+04
699    1.985556e+04
700    1.687256e+04
701    1.699223e+04
702    1.687256e+04
703    1.879141e+04
704    1.864517e+04
Name: pctcap_home_attend, dtype: float64"
277,16297,15486,15891,41,1.207,0.79,0.96,21,Warriors,41,634935,82,2003,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.382679e+04
676    1.432455e+04
677    1.429596e+04
678    1.389384e+04
679    1.435326e+04
680    1.449853e+04
681    1.429596e+04
682    1.432455e+04
683    1.441102e+04
684    1.431024e+04
685    1.441102e+04
686    1.438208e+04
687    1.444007e+04
688    1.432455e+04
689    1.520653e+04
690    1.423912e+04
691    1.575858e+04
692    1.679314e+04
693    1.527138e+04
694    1.709374e+04
695    1.522269e+04
696    1.558711e+04
697    1.570674e+04
698    1.522269e+04
699    1.978529e+04
700    1.681285e+04
701    1.693209e+04
702    1.681285e+04
703    1.872490e+04
704    1.857918e+04
Name: pctcap_home_attend, dtype: float64"
278,15844,15322,15583,41,1.055,0.782,0.9,22,Heat,41,628242,82,2003,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.368036e+04
676    1.417285e+04
677    1.414456e+04
678    1.374670e+04
679    1.420125e+04
680    1.434499e+04
681    1.414456e+04
682    1.417285e+04
683    1.425840e+04
684    1.415869e+04
685    1.425840e+04
686    1.422977e+04
687    1.428715e+04
688    1.417285e+04
689    1.504549e+04
690    1.408832e+04
691    1.559169e+04
692    1.661530e+04
693    1.510965e+04
694    1.691271e+04
695    1.506148e+04
696    1.542203e+04
697    1.554041e+04
698    1.506148e+04
699    1.957576e+04
700    1.663480e+04
701    1.675278e+04
702    1.663480e+04
703    1.852660e+04
704    1.838243e+04
Name: pctcap_home_attend, dtype: float64"
279,16956,15184,16070,41,1.124,0.76,0.9159999999999999,23,Nets,41,622574,82,2003,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.355714e+04
676    1.404520e+04
677    1.401717e+04
678    1.362289e+04
679    1.407335e+04
680    1.421579e+04
681    1.401717e+04
682    1.404520e+04
683    1.412998e+04
684    1.403117e+04
685    1.412998e+04
686    1.410161e+04
687    1.415847e+04
688    1.404520e+04
689    1.490998e+04
690    1.396143e+04
691    1.545127e+04
692    1.646565e+04
693    1.497356e+04
694    1.676038e+04
695    1.492582e+04
696    1.528313e+04
697    1.540044e+04
698    1.492582e+04
699    1.939945e+04
700    1.648498e+04
701    1.660189e+04
702    1.648498e+04
703    1.835974e+04
704    1.821686e+04
Name: pctcap_home_attend, dtype: float64"
280,16277,14910,15593,41,1.125,0.0,2.156,24,Grizzlies,41,611322,82,2003,0
281,16299,14824,15562,41,1.127,0.0,2.1519999999999997,25,Nuggets,41,607813,82,2003,0
282,17305,14778,16041,41,1.1440000000000001,0.857,0.991,26,Magic,41,605901,82,2003,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.319464e+04
676    1.366965e+04
677    1.364237e+04
678    1.325863e+04
679    1.369704e+04
680    1.383568e+04
681    1.364237e+04
682    1.366965e+04
683    1.375216e+04
684    1.365599e+04
685    1.375216e+04
686    1.372455e+04
687    1.377989e+04
688    1.366965e+04
689    1.451131e+04
690    1.358812e+04
691    1.503812e+04
692    1.602538e+04
693    1.457319e+04
694    1.631223e+04
695    1.452673e+04
696    1.487448e+04
697    1.498865e+04
698    1.452673e+04
699    1.888073e+04
700    1.604419e+04
701    1.615798e+04
702    1.604419e+04
703    1.786882e+04
704    1.772977e+04
Name: pctcap_home_attend, dtype: float64"
283,17919,13784,15851,41,1.239,0.0,2.1919999999999997,27,Rockets,41,565166,82,2003,0
284,16294,12894,14594,41,1.013,0.0,1.814,28,Hawks,41,528655,82,2003,0
285,16087,11496,13792,41,1.071,0.5589999999999999,0.775,29,Cavaliers,41,471374,82,2003,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.026429e+04
676    1.063380e+04
677    1.061257e+04
678    1.031406e+04
679    1.065511e+04
680    1.076296e+04
681    1.061257e+04
682    1.063380e+04
683    1.069799e+04
684    1.062318e+04
685    1.069799e+04
686    1.067651e+04
687    1.071956e+04
688    1.063380e+04
689    1.128854e+04
690    1.057038e+04
691    1.169835e+04
692    1.246635e+04
693    1.133667e+04
694    1.268950e+04
695    1.130053e+04
696    1.157106e+04
697    1.165987e+04
698    1.130053e+04
699    1.468757e+04
700    1.248099e+04
701    1.256950e+04
702    1.248099e+04
703    1.390039e+04
704    1.379222e+04
Name: pctcap_home_attend, dtype: float64"
286,17127,21290,19209,41,1.078,0.9640000000000001,1.012,1,Pistons,41,872902,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.900893e+04
676    1.969325e+04
677    1.965394e+04
678    1.910112e+04
679    1.973272e+04
680    1.993244e+04
681    1.965394e+04
682    1.969325e+04
683    1.981212e+04
684    1.967358e+04
685    1.981212e+04
686    1.977234e+04
687    1.985207e+04
688    1.969325e+04
689    2.090579e+04
690    1.957580e+04
691    2.166474e+04
692    2.308705e+04
693    2.099494e+04
694    2.350030e+04
695    2.092800e+04
696    2.142900e+04
697    2.159348e+04
698    2.092800e+04
699    2.720062e+04
700    2.311414e+04
701    2.327807e+04
702    2.311414e+04
703    2.574281e+04
704    2.554248e+04
Name: pctcap_home_attend, dtype: float64"
287,17452,20136,18794,41,1.136,0.0,2.4459999999999997,2,Mavericks,41,825594,82,2004,0
288,16517,19736,18126,41,1.069,0.909,0.976,3,Bulls,41,809177,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.762143e+04
676    1.825580e+04
677    1.821936e+04
678    1.770689e+04
679    1.829238e+04
680    1.847753e+04
681    1.821936e+04
682    1.825580e+04
683    1.836600e+04
684    1.823756e+04
685    1.836600e+04
686    1.832912e+04
687    1.840302e+04
688    1.825580e+04
689    1.937983e+04
690    1.814692e+04
691    2.008339e+04
692    2.140188e+04
693    1.946247e+04
694    2.178496e+04
695    1.940043e+04
696    1.986485e+04
697    2.001732e+04
698    1.940043e+04
699    2.521519e+04
700    2.142700e+04
701    2.157896e+04
702    2.142700e+04
703    2.386379e+04
704    2.367808e+04
Name: pctcap_home_attend, dtype: float64"
289,17672,19222,18447,41,1.14,0.94,1.026,4,76ers,41,788128,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.716250e+04
676    1.778035e+04
677    1.774486e+04
678    1.724573e+04
679    1.781598e+04
680    1.799631e+04
681    1.774486e+04
682    1.778035e+04
683    1.788768e+04
684    1.776259e+04
685    1.788768e+04
686    1.785176e+04
687    1.792374e+04
688    1.778035e+04
689    1.887511e+04
690    1.767430e+04
691    1.956034e+04
692    2.084449e+04
693    1.895560e+04
694    2.121760e+04
695    1.889516e+04
696    1.934750e+04
697    1.949600e+04
698    1.889516e+04
699    2.455849e+04
700    2.086896e+04
701    2.101696e+04
702    2.086896e+04
703    2.324229e+04
704    2.306141e+04
Name: pctcap_home_attend, dtype: float64"
290,17589,19164,18376,41,1.0979999999999999,0.9940000000000001,1.041,5,NY Knicks,41,785739,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.711071e+04
676    1.772670e+04
677    1.769132e+04
678    1.719370e+04
679    1.776222e+04
680    1.794200e+04
681    1.769132e+04
682    1.772670e+04
683    1.783370e+04
684    1.770899e+04
685    1.783370e+04
686    1.779789e+04
687    1.786966e+04
688    1.772670e+04
689    1.881815e+04
690    1.762097e+04
691    1.950132e+04
692    2.078159e+04
693    1.889840e+04
694    2.115358e+04
695    1.883815e+04
696    1.928912e+04
697    1.943717e+04
698    1.883815e+04
699    2.448439e+04
700    2.080599e+04
701    2.095355e+04
702    2.080599e+04
703    2.317216e+04
704    2.299183e+04
Name: pctcap_home_attend, dtype: float64"
291,16537,19154,17845,41,1.149,0.9620000000000001,1.04,6,Jazz,41,785330,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.710179e+04
676    1.771745e+04
677    1.768209e+04
678    1.718472e+04
679    1.775296e+04
680    1.793264e+04
681    1.768209e+04
682    1.771745e+04
683    1.782440e+04
684    1.769975e+04
685    1.782440e+04
686    1.778860e+04
687    1.786033e+04
688    1.771745e+04
689    1.880833e+04
690    1.761178e+04
691    1.949114e+04
692    2.077075e+04
693    1.888854e+04
694    2.114254e+04
695    1.882832e+04
696    1.927905e+04
697    1.942703e+04
698    1.882832e+04
699    2.447162e+04
700    2.079513e+04
701    2.094261e+04
702    2.079513e+04
703    2.316007e+04
704    2.297983e+04
Name: pctcap_home_attend, dtype: float64"
292,19380,18969,19175,41,1.344,0.9840000000000001,1.138,7,Lakers,41,777757,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.693661e+04
676    1.754633e+04
677    1.751130e+04
678    1.701874e+04
679    1.758149e+04
680    1.775944e+04
681    1.751130e+04
682    1.754633e+04
683    1.765224e+04
684    1.752880e+04
685    1.765224e+04
686    1.761679e+04
687    1.768783e+04
688    1.754633e+04
689    1.862667e+04
690    1.744167e+04
691    1.930289e+04
692    2.057013e+04
693    1.870610e+04
694    2.093834e+04
695    1.864647e+04
696    1.909285e+04
697    1.923939e+04
698    1.864647e+04
699    2.423526e+04
700    2.059428e+04
701    2.074034e+04
702    2.059428e+04
703    2.293637e+04
704    2.275788e+04
Name: pctcap_home_attend, dtype: float64"
293,16480,18307,17394,41,1.058,0.925,0.983,8,Raptors,41,750608,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.634554e+04
676    1.693398e+04
677    1.690017e+04
678    1.642481e+04
679    1.696791e+04
680    1.713965e+04
681    1.690017e+04
682    1.693398e+04
683    1.703619e+04
684    1.691706e+04
685    1.703619e+04
686    1.700198e+04
687    1.707054e+04
688    1.693398e+04
689    1.797662e+04
690    1.683298e+04
691    1.862924e+04
692    1.985226e+04
693    1.805328e+04
694    2.020761e+04
695    1.799572e+04
696    1.842652e+04
697    1.856796e+04
698    1.799572e+04
699    2.338947e+04
700    1.987556e+04
701    2.001652e+04
702    1.987556e+04
703    2.213592e+04
704    2.196365e+04
Name: pctcap_home_attend, dtype: float64"
294,18755,18287,18521,41,1.212,0.889,1.028,9,Cavaliers,41,749790,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.632768e+04
676    1.691548e+04
677    1.688171e+04
678    1.640686e+04
679    1.694937e+04
680    1.712093e+04
681    1.688171e+04
682    1.691548e+04
683    1.701758e+04
684    1.689858e+04
685    1.701758e+04
686    1.698341e+04
687    1.705189e+04
688    1.691548e+04
689    1.795698e+04
690    1.681459e+04
691    1.860888e+04
692    1.983057e+04
693    1.803356e+04
694    2.018553e+04
695    1.797606e+04
696    1.840639e+04
697    1.854767e+04
698    1.797606e+04
699    2.336392e+04
700    1.985384e+04
701    1.999465e+04
702    1.985384e+04
703    2.211173e+04
704    2.193966e+04
Name: pctcap_home_attend, dtype: float64"
295,17347,18041,17694,41,1.199,0.975,1.074,10,Spurs,41,739706,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.610804e+04
676    1.668792e+04
677    1.665462e+04
678    1.618615e+04
679    1.672137e+04
680    1.689061e+04
681    1.665462e+04
682    1.668792e+04
683    1.678866e+04
684    1.667125e+04
685    1.678866e+04
686    1.675494e+04
687    1.682251e+04
688    1.668792e+04
689    1.771542e+04
690    1.658839e+04
691    1.835855e+04
692    1.956380e+04
693    1.779096e+04
694    1.991399e+04
695    1.773425e+04
696    1.815879e+04
697    1.829816e+04
698    1.773425e+04
699    2.304962e+04
700    1.958677e+04
701    1.972568e+04
702    1.958677e+04
703    2.181428e+04
704    2.164452e+04
Name: pctcap_home_attend, dtype: float64"
296,17862,17635,17749,41,1.237,0.9279999999999999,1.061,11,Timberwolves,41,723071,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.574554e+04
676    1.631238e+04
677    1.627982e+04
678    1.582190e+04
679    1.634507e+04
680    1.651050e+04
681    1.627982e+04
682    1.631238e+04
683    1.641084e+04
684    1.629608e+04
685    1.641084e+04
686    1.637789e+04
687    1.644393e+04
688    1.631238e+04
689    1.731675e+04
690    1.621508e+04
691    1.794541e+04
692    1.912353e+04
693    1.739059e+04
694    1.946584e+04
695    1.733515e+04
696    1.775014e+04
697    1.788638e+04
698    1.733515e+04
699    2.253090e+04
700    1.914598e+04
701    1.928177e+04
702    1.914598e+04
703    2.132337e+04
704    2.115743e+04
Name: pctcap_home_attend, dtype: float64"
297,17184,17596,17390,41,1.1179999999999999,0.0,2.2640000000000002,12,Nuggets,41,721476,82,2004,0
298,17813,17317,17565,41,1.227,1.0,1.103,13,Kings,41,709997,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.546161e+04
676    1.601823e+04
677    1.598625e+04
678    1.553659e+04
679    1.605033e+04
680    1.621278e+04
681    1.598625e+04
682    1.601823e+04
683    1.611491e+04
684    1.600222e+04
685    1.611491e+04
686    1.608256e+04
687    1.614740e+04
688    1.601823e+04
689    1.700449e+04
690    1.592269e+04
691    1.762181e+04
692    1.877869e+04
693    1.707700e+04
694    1.911483e+04
695    1.702256e+04
696    1.743006e+04
697    1.756384e+04
698    1.702256e+04
699    2.212462e+04
700    1.880073e+04
701    1.893407e+04
702    1.880073e+04
703    2.093886e+04
704    2.077591e+04
Name: pctcap_home_attend, dtype: float64"
299,16213,16833,16523,41,1.041,0.899,0.9640000000000001,14,Bucks,41,690180,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.502946e+04
676    1.557053e+04
677    1.553945e+04
678    1.510235e+04
679    1.560173e+04
680    1.575964e+04
681    1.553945e+04
682    1.557053e+04
683    1.566451e+04
684    1.555497e+04
685    1.566451e+04
686    1.563306e+04
687    1.569609e+04
688    1.557053e+04
689    1.652922e+04
690    1.547766e+04
691    1.712929e+04
692    1.825384e+04
693    1.659971e+04
694    1.858058e+04
695    1.654679e+04
696    1.694290e+04
697    1.707294e+04
698    1.654679e+04
699    2.150625e+04
700    1.827526e+04
701    1.840488e+04
702    1.827526e+04
703    2.035363e+04
704    2.019523e+04
Name: pctcap_home_attend, dtype: float64"
300,16282,16683,16483,41,1.131,0.835,0.9590000000000001,15,Trail Blazers,41,684038,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.489554e+04
676    1.543178e+04
677    1.540097e+04
678    1.496777e+04
679    1.546270e+04
680    1.561921e+04
681    1.540097e+04
682    1.543178e+04
683    1.552492e+04
684    1.541636e+04
685    1.552492e+04
686    1.549375e+04
687    1.555622e+04
688    1.543178e+04
689    1.638193e+04
690    1.533974e+04
691    1.697665e+04
692    1.809118e+04
693    1.645179e+04
694    1.841501e+04
695    1.639934e+04
696    1.679192e+04
697    1.692081e+04
698    1.639934e+04
699    2.131461e+04
700    1.811241e+04
701    1.824087e+04
702    1.811241e+04
703    2.017225e+04
704    2.001527e+04
Name: pctcap_home_attend, dtype: float64"
301,17710,16544,17127,41,1.136,0.902,1.01,16,Pacers,41,678326,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.477143e+04
676    1.530320e+04
677    1.527265e+04
678    1.484306e+04
679    1.533387e+04
680    1.548907e+04
681    1.527265e+04
682    1.530320e+04
683    1.539557e+04
684    1.528791e+04
685    1.539557e+04
686    1.536466e+04
687    1.542661e+04
688    1.530320e+04
689    1.624544e+04
690    1.521193e+04
691    1.683520e+04
692    1.794045e+04
693    1.631471e+04
694    1.826158e+04
695    1.626270e+04
696    1.665201e+04
697    1.677982e+04
698    1.626270e+04
699    2.113702e+04
700    1.796150e+04
701    1.808889e+04
702    1.796150e+04
703    2.000418e+04
704    1.984851e+04
Name: pctcap_home_attend, dtype: float64"
302,16461,16350,16406,41,1.14,0.86,0.981,17,Suns,41,670385,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.459821e+04
676    1.512375e+04
677    1.509356e+04
678    1.466901e+04
679    1.515406e+04
680    1.530744e+04
681    1.509356e+04
682    1.512375e+04
683    1.521504e+04
684    1.510864e+04
685    1.521504e+04
686    1.518449e+04
687    1.524572e+04
688    1.512375e+04
689    1.605494e+04
690    1.503355e+04
691    1.663779e+04
692    1.773007e+04
693    1.612340e+04
694    1.804743e+04
695    1.607200e+04
696    1.645675e+04
697    1.658306e+04
698    1.607200e+04
699    2.088916e+04
700    1.775088e+04
701    1.787677e+04
702    1.775088e+04
703    1.976961e+04
704    1.961576e+04
Name: pctcap_home_attend, dtype: float64"
303,15885,16235,16060,41,1.102,0.8290000000000001,0.945,18,Warriors,41,665648,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.449554e+04
676    1.501738e+04
677    1.498740e+04
678    1.456583e+04
679    1.504747e+04
680    1.519977e+04
681    1.498740e+04
682    1.501738e+04
683    1.510802e+04
684    1.500237e+04
685    1.510802e+04
686    1.507769e+04
687    1.513848e+04
688    1.501738e+04
689    1.594201e+04
690    1.492781e+04
691    1.652076e+04
692    1.760536e+04
693    1.600999e+04
694    1.792050e+04
695    1.595895e+04
696    1.634100e+04
697    1.646642e+04
698    1.595895e+04
699    2.074223e+04
700    1.762603e+04
701    1.775103e+04
702    1.762603e+04
703    1.963056e+04
704    1.947779e+04
Name: pctcap_home_attend, dtype: float64"
304,16258,16229,16243,41,1.088,0.0,2.173,19,Clippers,41,665396,82,2004,0
305,16955,16201,16578,41,1.093,0.87,0.971,20,Celtics,41,664248,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.446518e+04
676    1.498593e+04
677    1.495601e+04
678    1.453533e+04
679    1.501596e+04
680    1.516794e+04
681    1.495601e+04
682    1.498593e+04
683    1.507638e+04
684    1.497095e+04
685    1.507638e+04
686    1.504611e+04
687    1.510678e+04
688    1.498593e+04
689    1.590863e+04
690    1.489655e+04
691    1.648617e+04
692    1.756849e+04
693    1.597647e+04
694    1.788297e+04
695    1.592553e+04
696    1.630677e+04
697    1.643194e+04
698    1.592553e+04
699    2.069879e+04
700    1.758911e+04
701    1.771386e+04
702    1.758911e+04
703    1.958944e+04
704    1.943700e+04
Name: pctcap_home_attend, dtype: float64"
306,16008,15740,15874,41,0.9690000000000001,0.0,1.923,21,Wizards,41,645363,82,2004,0
307,17768,15629,16698,41,1.229,0.845,1.013,22,Rockets,41,640794,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.395446e+04
676    1.445683e+04
677    1.442797e+04
678    1.402214e+04
679    1.448580e+04
680    1.463241e+04
681    1.442797e+04
682    1.445683e+04
683    1.454409e+04
684    1.444238e+04
685    1.454409e+04
686    1.451488e+04
687    1.457341e+04
688    1.445683e+04
689    1.534695e+04
690    1.437060e+04
691    1.590410e+04
692    1.694821e+04
693    1.541239e+04
694    1.725158e+04
695    1.536326e+04
696    1.573104e+04
697    1.585178e+04
698    1.536326e+04
699    1.996799e+04
700    1.696810e+04
701    1.708845e+04
702    1.696810e+04
703    1.889781e+04
704    1.875075e+04
Name: pctcap_home_attend, dtype: float64"
308,16842,15255,16049,41,1.159,0.9159999999999999,1.0290000000000001,23,Thunder,41,625474,82,2004,"0               inf
1               inf
2               inf
3               inf
4               inf
5               inf
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29              inf
           ...     
675    1.362054e+04
676    1.411088e+04
677    1.408271e+04
678    1.368659e+04
679    1.413915e+04
680    1.428226e+04
681    1.408271e+04
682    1.411088e+04
683    1.419605e+04
684    1.409678e+04
685    1.419605e+04
686    1.416755e+04
687    1.422467e+04
688    1.411088e+04
689    1.497970e+04
690    1.402671e+04
691    1.552351e+04
692    1.654264e+04
693    1.504358e+04
694    1.683875e+04
695    1.499562e+04
696    1.535460e+04
697    1.547245e+04
698    1.499562e+04
699    1.949016e+04
700    1.656206e+04
701    1.667952e+04
702    1.656206e+04
703    1.844559e+04
704    1.830204e+04
Name: pctcap_home_attend, dtype: float64"
