,avg_away_attend,avg_home_attend,avg_overall_attend,home_games,pctcap_away_attend,pctcap_home_attend,pctcap_overall_attend,rank,team_name,total_away_attend,total_home_attend,total_overall_attend,year,est_cap_home
356,16569.0,15370.0,15970.0,41,0.89,0.7979999999999999,0.8440000000000001,22,Florida,41,630183,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.385060e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.923854e+02
           ...     
635    1.288962e+04
636    1.420305e+04
637    1.421725e+04
638    1.290132e+04
639    1.322535e+04
640    1.414652e+04
641    3.467622e+02
642    1.421725e+04
643    1.338724e+04
644    1.464186e+04
645    1.452222e+04
646    1.421725e+04
647    1.444842e+04
648    1.420305e+04
649    1.494979e+04
650    1.455194e+04
651    1.420305e+04
652    1.421725e+04
653    1.426003e+04
654    1.417473e+04
655    1.626688e+04
656    1.532031e+04
657    1.626688e+04
658    1.322535e+04
659    1.725394e+04
660    1.657022e+04
661    1.611933e+04
662    1.714988e+04
663    1.858464e+04
664    2.256706e+04
Name: pctcap_home_attend, dtype: float64"
357,15902.0,15259.0,15580.0,41,0.848,0.892,0.8690000000000001,23,Nashville,41,625649,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.360613e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.881073e+02
           ...     
635    1.279653e+04
636    1.410047e+04
637    1.411458e+04
638    1.280814e+04
639    1.312984e+04
640    1.404435e+04
641    3.442579e+02
642    1.411458e+04
643    1.329056e+04
644    1.453612e+04
645    1.441734e+04
646    1.411458e+04
647    1.434408e+04
648    1.410047e+04
649    1.484182e+04
650    1.444685e+04
651    1.410047e+04
652    1.411458e+04
653    1.415705e+04
654    1.407236e+04
655    1.614940e+04
656    1.520967e+04
657    1.614940e+04
658    1.312984e+04
659    1.712934e+04
660    1.645055e+04
661    1.600292e+04
662    1.702603e+04
663    1.845042e+04
664    2.240409e+04
Name: pctcap_home_attend, dtype: float64"
358,16574.0,14988.0,15781.0,41,0.898,0.856,0.878,24,Arizona,41,614519,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.300929e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.776625e+02
           ...     
635    1.256927e+04
636    1.385005e+04
637    1.386390e+04
638    1.258067e+04
639    1.289665e+04
640    1.379493e+04
641    3.381439e+02
642    1.386390e+04
643    1.305452e+04
644    1.427796e+04
645    1.416129e+04
646    1.386390e+04
647    1.408933e+04
648    1.385005e+04
649    1.457823e+04
650    1.419028e+04
651    1.385005e+04
652    1.386390e+04
653    1.390562e+04
654    1.382243e+04
655    1.586259e+04
656    1.493955e+04
657    1.586259e+04
658    1.289665e+04
659    1.682512e+04
660    1.615839e+04
661    1.571871e+04
662    1.672364e+04
663    1.812275e+04
664    2.200619e+04
Name: pctcap_home_attend, dtype: float64"
359,17968.0,14764.0,16366.0,41,0.95,0.841,0.897,25,Boston,41,605352,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.251595e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.690292e+02
           ...     
635    1.238141e+04
636    1.364306e+04
637    1.365670e+04
638    1.239265e+04
639    1.270391e+04
640    1.358876e+04
641    3.330902e+02
642    1.365670e+04
643    1.285942e+04
644    1.406457e+04
645    1.394964e+04
646    1.365670e+04
647    1.387876e+04
648    1.364306e+04
649    1.436036e+04
650    1.397820e+04
651    1.364306e+04
652    1.365670e+04
653    1.369779e+04
654    1.361585e+04
655    1.562551e+04
656    1.471627e+04
657    1.562551e+04
658    1.270391e+04
659    1.657367e+04
660    1.591690e+04
661    1.548379e+04
662    1.647370e+04
663    1.785190e+04
664    2.167730e+04
Name: pctcap_home_attend, dtype: float64"
360,17326.0,14176.0,15751.0,41,0.9440000000000001,0.745,0.8420000000000001,26,New Jersey,41,581225,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.122095e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.463667e+02
           ...     
635    1.188830e+04
636    1.309970e+04
637    1.311280e+04
638    1.189909e+04
639    1.219795e+04
640    1.304756e+04
641    3.198244e+02
642    1.311280e+04
643    1.234727e+04
644    1.350443e+04
645    1.339408e+04
646    1.311280e+04
647    1.332602e+04
648    1.309970e+04
649    1.378843e+04
650    1.342149e+04
651    1.309970e+04
652    1.311280e+04
653    1.315226e+04
654    1.307358e+04
655    1.500320e+04
656    1.413017e+04
657    1.500320e+04
658    1.219795e+04
659    1.591359e+04
660    1.528298e+04
661    1.486712e+04
662    1.581761e+04
663    1.714092e+04
664    2.081397e+04
Name: pctcap_home_attend, dtype: float64"
361,17379.0,13929.0,15654.0,41,0.9309999999999999,0.746,0.8390000000000001,27,Washington,41,571129,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.067696e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     5.368469e+02
           ...     
635    1.168117e+04
636    1.287145e+04
637    1.288433e+04
638    1.169176e+04
639    1.198542e+04
640    1.282022e+04
641    3.142518e+02
642    1.288433e+04
643    1.213213e+04
644    1.326913e+04
645    1.316070e+04
646    1.288433e+04
647    1.309383e+04
648    1.287145e+04
649    1.354819e+04
650    1.318764e+04
651    1.287145e+04
652    1.288433e+04
653    1.292309e+04
654    1.284579e+04
655    1.474179e+04
656    1.388397e+04
657    1.474179e+04
658    1.198542e+04
659    1.563632e+04
660    1.501670e+04
661    1.460808e+04
662    1.554201e+04
663    1.684225e+04
664    2.045131e+04
Name: pctcap_home_attend, dtype: float64"
362,17181.0,12886.0,15034.0,41,0.9229999999999999,0.7909999999999999,0.861,28,NY Islanders,41,528331,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      2.837988e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     4.966479e+02
           ...     
635    1.080648e+04
636    1.190764e+04
637    1.191955e+04
638    1.081629e+04
639    1.108795e+04
640    1.186025e+04
641    2.907207e+02
642    1.191955e+04
643    1.122368e+04
644    1.227554e+04
645    1.217523e+04
646    1.191955e+04
647    1.211336e+04
648    1.190764e+04
649    1.253370e+04
650    1.220015e+04
651    1.190764e+04
652    1.191955e+04
653    1.195542e+04
654    1.188390e+04
655    1.363793e+04
656    1.284434e+04
657    1.363793e+04
658    1.108795e+04
659    1.446547e+04
660    1.389225e+04
661    1.351423e+04
662    1.437823e+04
663    1.558111e+04
664    1.891992e+04
Name: pctcap_home_attend, dtype: float64"
363,16686.0,12727.0,14706.0,41,0.9059999999999999,0.621,0.7559999999999999,29,Chicago,41,521809,82,2007,"0               inf
1               inf
2               inf
3               inf
4               inf
5      2.802970e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     4.905198e+02
           ...     
635    1.067314e+04
636    1.176071e+04
637    1.177248e+04
638    1.068283e+04
639    1.095114e+04
640    1.171391e+04
641    2.871335e+02
642    1.177248e+04
643    1.108519e+04
644    1.212407e+04
645    1.202500e+04
646    1.177248e+04
647    1.196390e+04
648    1.176071e+04
649    1.237905e+04
650    1.204962e+04
651    1.176071e+04
652    1.177248e+04
653    1.180790e+04
654    1.173726e+04
655    1.346965e+04
656    1.268586e+04
657    1.346965e+04
658    1.095114e+04
659    1.428698e+04
660    1.372083e+04
661    1.334748e+04
662    1.420081e+04
663    1.538886e+04
664    1.868647e+04
Name: pctcap_home_attend, dtype: float64"
364,0.912,0.596,0.743,513345,82.0,41.0,,30,41,16744,12520,14632,2007,"0           inf
1           inf
2           inf
3           inf
4           inf
5      0.013126
6           inf
7           inf
8           inf
9           inf
10          inf
11          inf
12          inf
13          inf
14          inf
15          inf
16          inf
17          inf
18          inf
19          inf
20          inf
21          inf
22          inf
23          inf
24          inf
25          inf
26          inf
27          inf
28          inf
29     0.022971
         ...   
635    0.499819
636    0.550749
637    0.551300
638    0.500272
639    0.512837
640    0.548557
641    0.013446
642    0.551300
643    0.519115
644    0.567765
645    0.563126
646    0.551300
647    0.560264
648    0.550749
649    0.579706
650    0.564278
651    0.550749
652    0.551300
653    0.552959
654    0.549651
655    0.630778
656    0.594073
657    0.630778
658    0.512837
659    0.669053
660    0.642541
661    0.625057
662    0.665018
663    0.720654
664    0.875079
Name: pctcap_home_attend, dtype: float64"
365,17550.0,21273.0,19411.0,41,0.9590000000000001,1.0,0.981,1,Montreal,41,872193,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.685125e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     8.198969e+02
           ...     
635    1.784000e+04
636    1.965787e+04
637    1.967753e+04
638    1.785619e+04
639    1.830467e+04
640    1.957963e+04
641    4.799396e+02
642    1.967753e+04
643    1.852874e+04
644    2.026522e+04
645    2.009962e+04
646    1.967753e+04
647    1.999748e+04
648    1.965787e+04
649    2.069140e+04
650    2.014076e+04
651    1.965787e+04
652    1.967753e+04
653    1.973674e+04
654    1.961867e+04
655    2.251433e+04
656    2.120423e+04
657    2.251433e+04
658    1.830467e+04
659    2.388049e+04
660    2.293418e+04
661    2.231012e+04
662    2.373646e+04
663    2.572225e+04
664    3.123417e+04
Name: pctcap_home_attend, dtype: float64"
366,17608.0,19950.0,18779.0,41,0.9490000000000001,1.094,1.021,2,Buffalo,41,817956,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.393750e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.689062e+02
           ...     
635    1.673051e+04
636    1.843531e+04
637    1.845375e+04
638    1.674569e+04
639    1.716628e+04
640    1.836194e+04
641    4.500915e+02
642    1.845375e+04
643    1.737641e+04
644    1.900489e+04
645    1.884959e+04
646    1.845375e+04
647    1.875381e+04
648    1.843531e+04
649    1.940457e+04
650    1.888818e+04
651    1.843531e+04
652    1.845375e+04
653    1.850928e+04
654    1.839855e+04
655    2.111413e+04
656    1.988551e+04
657    2.111413e+04
658    1.716628e+04
659    2.239533e+04
660    2.150787e+04
661    2.092262e+04
662    2.226025e+04
663    2.412255e+04
664    2.929167e+04
Name: pctcap_home_attend, dtype: float64"
367,16785.0,19821.0,18303.0,41,0.904,1.071,0.987,3,Ottawa,41,812665,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.365339e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.639344e+02
           ...     
635    1.662233e+04
636    1.831611e+04
637    1.833442e+04
638    1.663741e+04
639    1.705528e+04
640    1.824321e+04
641    4.471811e+02
642    1.833442e+04
643    1.726405e+04
644    1.888200e+04
645    1.872771e+04
646    1.833442e+04
647    1.863255e+04
648    1.831611e+04
649    1.927910e+04
650    1.876604e+04
651    1.831611e+04
652    1.833442e+04
653    1.838959e+04
654    1.827959e+04
655    2.097760e+04
656    1.975692e+04
657    2.097760e+04
658    1.705528e+04
659    2.225052e+04
660    2.136879e+04
661    2.078733e+04
662    2.211631e+04
663    2.396657e+04
664    2.910226e+04
Name: pctcap_home_attend, dtype: float64"
368,17317.0,19556.0,18436.0,41,0.951,1.003,0.978,4,Philadelphia,41,801797,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.306976e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.537208e+02
           ...     
635    1.640009e+04
636    1.807123e+04
637    1.808930e+04
638    1.641497e+04
639    1.682726e+04
640    1.799930e+04
641    4.412024e+02
642    1.808930e+04
643    1.703324e+04
644    1.862956e+04
645    1.847732e+04
646    1.808930e+04
647    1.838343e+04
648    1.807123e+04
649    1.902135e+04
650    1.851515e+04
651    1.807123e+04
652    1.808930e+04
653    1.814373e+04
654    1.803519e+04
655    2.069714e+04
656    1.949278e+04
657    2.069714e+04
658    1.682726e+04
659    2.195303e+04
660    2.108310e+04
661    2.050941e+04
662    2.182063e+04
663    2.364614e+04
664    2.871317e+04
Name: pctcap_home_attend, dtype: float64"
369,17700.0,19434.0,18567.0,41,0.9540000000000001,1.034,0.9940000000000001,5,Toronto,41,796803,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.280107e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.490188e+02
           ...     
635    1.629778e+04
636    1.795849e+04
637    1.797645e+04
638    1.631257e+04
639    1.672228e+04
640    1.788701e+04
641    4.384500e+02
642    1.797645e+04
643    1.692698e+04
644    1.851334e+04
645    1.836205e+04
646    1.797645e+04
647    1.826875e+04
648    1.795849e+04
649    1.890268e+04
650    1.839964e+04
651    1.795849e+04
652    1.797645e+04
653    1.803054e+04
654    1.792268e+04
655    2.056802e+04
656    1.937117e+04
657    2.056802e+04
658    1.672228e+04
659    2.181608e+04
660    2.095157e+04
661    2.038146e+04
662    2.168450e+04
663    2.349863e+04
664    2.853405e+04
Name: pctcap_home_attend, dtype: float64"
370,16860.0,19289.0,18074.0,41,0.919,1.0,0.96,6,Calgary,41,790849,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.248173e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.434302e+02
           ...     
635    1.617618e+04
636    1.782450e+04
637    1.784233e+04
638    1.619086e+04
639    1.659751e+04
640    1.775356e+04
641    4.351787e+02
642    1.784233e+04
643    1.680068e+04
644    1.837521e+04
645    1.822505e+04
646    1.784233e+04
647    1.813244e+04
648    1.782450e+04
649    1.876165e+04
650    1.826236e+04
651    1.782450e+04
652    1.784233e+04
653    1.789601e+04
654    1.778896e+04
655    2.041456e+04
656    1.922664e+04
657    2.041456e+04
658    1.659751e+04
659    2.165331e+04
660    2.079525e+04
661    2.022939e+04
662    2.152271e+04
663    2.332330e+04
664    2.832115e+04
Name: pctcap_home_attend, dtype: float64"
371,18095.0,18870.0,18482.0,41,0.9740000000000001,0.94,0.9570000000000001,7,Detroit,41,773696,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.155893e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.272812e+02
           ...     
635    1.582480e+04
636    1.743731e+04
637    1.745475e+04
638    1.583916e+04
639    1.623698e+04
640    1.736791e+04
641    4.257256e+02
642    1.745475e+04
643    1.643573e+04
644    1.797606e+04
645    1.782916e+04
646    1.745475e+04
647    1.773857e+04
648    1.743731e+04
649    1.835410e+04
650    1.786566e+04
651    1.743731e+04
652    1.745475e+04
653    1.750727e+04
654    1.740254e+04
655    1.997111e+04
656    1.880900e+04
657    1.997111e+04
658    1.623698e+04
659    2.118295e+04
660    2.034353e+04
661    1.978997e+04
662    2.105519e+04
663    2.281667e+04
664    2.770595e+04
Name: pctcap_home_attend, dtype: float64"
372,16460.0,18692.0,17576.0,41,0.883,0.946,0.915,8,Tampa Bay,41,766412,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.116690e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.204208e+02
           ...     
635    1.567552e+04
636    1.727283e+04
637    1.729010e+04
638    1.568975e+04
639    1.608381e+04
640    1.720408e+04
641    4.217098e+02
642    1.729010e+04
643    1.628070e+04
644    1.780649e+04
645    1.766098e+04
646    1.729010e+04
647    1.757124e+04
648    1.727283e+04
649    1.818097e+04
650    1.769713e+04
651    1.727283e+04
652    1.729010e+04
653    1.734213e+04
654    1.723838e+04
655    1.978272e+04
656    1.863157e+04
657    1.978272e+04
658    1.608381e+04
659    2.098313e+04
660    2.015163e+04
661    1.960329e+04
662    2.085657e+04
663    2.260144e+04
664    2.744460e+04
Name: pctcap_home_attend, dtype: float64"
373,17066.0,18630.0,17848.0,41,0.9259999999999999,1.011,0.9690000000000001,9,Vancouver,41,763830,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.103036e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.180312e+02
           ...     
635    1.562353e+04
636    1.721553e+04
637    1.723275e+04
638    1.563770e+04
639    1.603047e+04
640    1.714701e+04
641    4.203110e+02
642    1.723275e+04
643    1.622669e+04
644    1.774743e+04
645    1.760240e+04
646    1.723275e+04
647    1.751296e+04
648    1.721553e+04
649    1.812066e+04
650    1.763843e+04
651    1.721553e+04
652    1.723275e+04
653    1.728460e+04
654    1.718121e+04
655    1.971711e+04
656    1.856977e+04
657    1.971711e+04
658    1.603047e+04
659    2.091353e+04
660    2.008479e+04
661    1.953827e+04
662    2.078739e+04
663    2.252647e+04
664    2.735357e+04
Name: pctcap_home_attend, dtype: float64"
374,17290.0,18568.0,17929.0,41,0.9359999999999999,1.028,0.982,10,Minnesota,41,761288,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.089381e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.156417e+02
           ...     
635    1.557153e+04
636    1.715824e+04
637    1.717540e+04
638    1.558566e+04
639    1.597712e+04
640    1.708995e+04
641    4.189122e+02
642    1.717540e+04
643    1.617269e+04
644    1.768836e+04
645    1.754382e+04
646    1.717540e+04
647    1.745467e+04
648    1.715824e+04
649    1.806036e+04
650    1.757973e+04
651    1.715824e+04
652    1.717540e+04
653    1.722708e+04
654    1.712403e+04
655    1.965149e+04
656    1.850797e+04
657    1.965149e+04
658    1.597712e+04
659    2.084393e+04
660    2.001795e+04
661    1.947324e+04
662    2.071821e+04
663    2.245150e+04
664    2.726254e+04
Name: pctcap_home_attend, dtype: float64"
375,17990.0,18200.0,18095.0,41,0.981,1.0,0.991,11,NY Rangers,41,746200,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      4.008333e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     7.014583e+02
           ...     
635    1.526292e+04
636    1.681818e+04
637    1.683500e+04
638    1.527677e+04
639    1.566047e+04
640    1.675124e+04
641    4.106098e+02
642    1.683500e+04
643    1.585217e+04
644    1.733780e+04
645    1.719612e+04
646    1.683500e+04
647    1.710874e+04
648    1.681818e+04
649    1.770242e+04
650    1.723132e+04
651    1.681818e+04
652    1.683500e+04
653    1.688566e+04
654    1.678465e+04
655    1.926201e+04
656    1.814116e+04
657    1.926201e+04
658    1.566047e+04
659    2.043083e+04
660    1.962121e+04
661    1.908730e+04
662    2.030760e+04
663    2.200654e+04
664    2.672222e+04
Name: pctcap_home_attend, dtype: float64"
376,16567.0,18038.0,17303.0,41,0.91,0.973,0.9420000000000001,12,Dallas,41,739585,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.972655e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.952146e+02
           ...     
635    1.512706e+04
636    1.666848e+04
637    1.668515e+04
638    1.514079e+04
639    1.552107e+04
640    1.660214e+04
641    4.069549e+02
642    1.668515e+04
643    1.571106e+04
644    1.718347e+04
645    1.704305e+04
646    1.668515e+04
647    1.695645e+04
648    1.666848e+04
649    1.754485e+04
650    1.707794e+04
651    1.666848e+04
652    1.668515e+04
653    1.673536e+04
654    1.663524e+04
655    1.909056e+04
656    1.797969e+04
657    1.909056e+04
658    1.552107e+04
659    2.024897e+04
660    1.944656e+04
661    1.891740e+04
662    2.012684e+04
663    2.181065e+04
664    2.648437e+04
Name: pctcap_home_attend, dtype: float64"
377,0.932,0.8390000000000001,0.882,722021,82.0,41.0,,13,41,17222,17610,17416,2008,"0           inf
1           inf
2           inf
3           inf
4           inf
5      0.018478
6           inf
7           inf
8           inf
9           inf
10          inf
11          inf
12          inf
13          inf
14          inf
15          inf
16          inf
17          inf
18          inf
19          inf
20          inf
21          inf
22          inf
23          inf
24          inf
25          inf
26          inf
27          inf
28          inf
29     0.032336
         ...   
635    0.703604
636    0.775300
637    0.776075
638    0.704242
639    0.721930
640    0.772214
641    0.018929
642    0.776075
643    0.730767
644    0.799253
645    0.792722
646    0.776075
647    0.788694
648    0.775300
649    0.816062
650    0.794345
651    0.775300
652    0.776075
653    0.778410
654    0.773754
655    0.887958
656    0.836288
657    0.887958
658    0.721930
659    0.941839
660    0.904516
661    0.879904
662    0.936158
663    1.014477
664    1.231865
Name: pctcap_home_attend, dtype: float64"
378,16912.0,17411.0,17161.0,41,0.924,0.995,0.9590000000000001,14,San Jose,41,713863,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.834565e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.710490e+02
           ...     
635    1.460125e+04
636    1.608909e+04
637    1.610518e+04
638    1.461450e+04
639    1.498156e+04
640    1.602505e+04
641    3.928091e+02
642    1.610518e+04
643    1.516495e+04
644    1.658617e+04
645    1.645064e+04
646    1.610518e+04
647    1.636705e+04
648    1.608909e+04
649    1.693499e+04
650    1.648431e+04
651    1.608909e+04
652    1.610518e+04
653    1.615364e+04
654    1.605700e+04
655    1.842697e+04
656    1.735471e+04
657    1.842697e+04
658    1.498156e+04
659    1.954512e+04
660    1.877060e+04
661    1.825984e+04
662    1.942723e+04
663    2.105252e+04
664    2.556377e+04
Name: pctcap_home_attend, dtype: float64"
379,17175.0,17193.0,17184.0,41,0.961,1.026,0.992,15,Anaheim,41,704932,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.786554e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.626469e+02
           ...     
635    1.441843e+04
636    1.588764e+04
637    1.590353e+04
638    1.443151e+04
639    1.479398e+04
640    1.582440e+04
641    3.878909e+02
642    1.590353e+04
643    1.497507e+04
644    1.637850e+04
645    1.624466e+04
646    1.590353e+04
647    1.616212e+04
648    1.588764e+04
649    1.672295e+04
650    1.627792e+04
651    1.588764e+04
652    1.590353e+04
653    1.595138e+04
654    1.585596e+04
655    1.819625e+04
656    1.713742e+04
657    1.819625e+04
658    1.479398e+04
659    1.930039e+04
660    1.853558e+04
661    1.803121e+04
662    1.918399e+04
663    2.078892e+04
664    2.524369e+04
Name: pctcap_home_attend, dtype: float64"
380,19002.0,17076.0,18039.0,41,1.056,1.0070000000000001,1.032,16,Pittsburgh,41,700137,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.760786e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.581375e+02
           ...     
635    1.432031e+04
636    1.577952e+04
637    1.579530e+04
638    1.433330e+04
639    1.469330e+04
640    1.571672e+04
641    3.852512e+02
642    1.579530e+04
643    1.487316e+04
644    1.626704e+04
645    1.613412e+04
646    1.579530e+04
647    1.605213e+04
648    1.577952e+04
649    1.660915e+04
650    1.616714e+04
651    1.577952e+04
652    1.579530e+04
653    1.584283e+04
654    1.574806e+04
655    1.807243e+04
656    1.702080e+04
657    1.807243e+04
658    1.469330e+04
659    1.916905e+04
660    1.840944e+04
661    1.790850e+04
662    1.905344e+04
663    2.064745e+04
664    2.507190e+04
Name: pctcap_home_attend, dtype: float64"
381,17297.0,16842.0,17069.0,41,0.9359999999999999,0.935,0.9359999999999999,17,Colorado,41,690552,82,2008,"0               inf
1               inf
2               inf
3               inf
4               inf
5      3.709250e+02
6               inf
7               inf
8               inf
9               inf
10              inf
11              inf
12              inf
13              inf
14              inf
15              inf
16              inf
17              inf
18              inf
19              inf
20              inf
21              inf
22              inf
23              inf
24              inf
25              inf
26              inf
27              inf
28              inf
29     6.491187e+02
           ...     
635    1.412407e+04
636    1.556329e+04
637    1.557885e+04
638    1.413689e+04
639    1.449195e+04
640    1.550134e+04
641    3.799720e+02
642    1.557885e+04
643    1.466935e+04
644    1.604413e+04
645    1.591302e+04
646    1.557885e+04
647    1.583216e+04
648    1.556329e+04
649    1.638155e+04
650    1.594560e+04
651    1.556329e+04
652    1.557885e+04
653    1.562573e+04
654    1.553225e+04
655    1.782477e+04
656    1.678755e+04
657    1.782477e+04
658    1.449195e+04
659    1.890637e+04
660    1.815717e+04
661    1.766310e+04
662    1.879234e+04
663    2.036451e+04
664    2.472833e+04
Name: pctcap_home_attend, dtype: float64"
